region,herd,cow,study_lact,herd_size,mwp,parity,milk120,calv_dt,cf,fs,cc,wpc,spc,twin,dyst,rp,vag_disch,h7
1,101,1498,1,172,31,5,3266.5,28feb1997,43,0,91,60,2,no,no,no,no,0
1,101,1499,1,172,31,4,4070,04oct1996,52,0,188,157,6,no,no,no,no,0
1,102,1500,1,124,46,5,2711.5,08oct1996,69,1,69,23,1,no,no,no,no,0
1,102,1500,2,124,46,6,3074.3,02oct1997,87,0,130,84,3,no,no,no,no,0
1,102,1501,1,124,46,5,,16feb1997,71,,,,1,no,yes,yes,no,0
1,102,1502,1,124,46,5,3103.3999,19feb1997,80,1,80,34,1,no,no,no,no,0
1,102,1503,1,124,46,5,3273.1001,19jan1997,71,1,71,25,1,no,yes,no,no,0
1,102,1504,1,124,46,5,2427.2,23mar1997,60,1,60,14,1,no,no,no,no,0
1,102,1505,1,124,46,6,2957.5,12jul1997,87,1,87,41,1,no,no,no,no,0
1,102,1506,1,124,46,6,3927,13aug1997,59,1,59,13,1,no,no,no,no,0
1,102,1507,1,124,46,5,3784.5,24oct1997,76,1,76,30,1,no,no,no,no,0
1,102,1508,1,124,46,6,3421.5,06jul1997,116,0,140,94,2,no,no,no,no,0
1,102,1509,1,124,46,5,3159.3999,28apr1997,70,0,143,97,4,no,no,no,no,0
1,102,1510,1,124,46,5,3186.5,06dec1996,112,0,287,241,4,no,no,no,no,0
1,102,1511,1,124,46,5,2877.3999,29may1997,83,0,122,76,2,no,no,no,no,0
1,102,1512,1,124,46,6,3176.5,09apr1997,65,0,137,91,2,no,yes,no,no,0
1,102,1513,1,124,46,4,3444.3999,16sep1996,65,0,183,137,5,no,no,no,no,0
1,102,1514,1,124,46,5,3926.2,27apr1997,72,1,72,26,1,no,no,no,no,0
1,102,1515,1,124,46,5,3134.7,19jul1997,77,0,96,50,2,no,no,no,no,0
1,102,1516,1,124,46,5,3442.3,15sep1997,224,,,,1,no,no,no,no,0
1,102,1517,1,124,46,4,3500.7,09may1997,86,,,,9,no,no,no,no,0
1,102,1518,1,124,46,5,2700.3999,15sep1996,92,0,151,105,4,no,no,no,no,0
1,102,1518,2,124,46,6,3177,17nov1997,90,0,148,102,2,no,no,no,no,0
1,102,1519,1,124,46,5,3657.3,14oct1997,107,0,217,171,4,no,no,no,no,0
1,102,1520,1,124,46,4,,16jan1997,74,,,,2,no,no,no,no,0
1,102,1521,1,124,46,5,3019.5,10dec1996,74,0,150,104,4,no,no,no,no,0
1,102,1522,1,124,46,5,2496.6001,07sep1996,65,1,65,19,1,no,no,no,no,0
1,102,1523,1,124,46,5,3938,20mar1997,81,0,241,195,5,no,no,no,no,0
1,102,1524,1,124,46,6,2917.2,20oct1997,78,0,134,88,2,no,no,no,no,0
1,102,1525,1,124,46,5,2347.1001,16may1997,75,0,98,52,2,no,no,no,no,0
1,102,1526,1,124,46,5,3048,05nov1997,68,,,,5,no,no,yes,no,0
1,102,1527,1,124,46,5,2911.8999,17mar1997,69,0,118,72,3,no,no,no,no,0
1,102,1528,1,124,46,5,2756.1001,06oct1996,69,0,120,74,2,no,no,no,no,0
1,102,1529,1,124,46,5,2117.7,05apr1997,169,1,169,123,1,no,no,no,no,0
1,102,1530,1,124,46,5,2510.6001,05sep1996,96,0,170,124,3,no,no,no,no,0
1,102,1531,1,124,46,6,2813.3999,30mar1997,77,1,77,31,1,no,no,no,no,0
1,102,1532,1,124,46,5,2705.8,08oct1996,78,0,96,50,2,no,no,no,no,0
1,102,1533,1,124,46,6,3289.2,04sep1997,68,,,,2,no,no,no,no,0
1,102,1534,1,124,46,5,3422.7,25may1997,71,,,,1,no,no,no,no,0
1,102,1535,1,124,46,4,2507.8999,26jan1997,60,0,114,68,2,no,no,no,no,0
1,102,1536,1,124,46,5,2729.6001,19oct1996,78,0,118,72,2,no,no,yes,no,0
1,102,1536,2,124,46,6,,29nov1997,,,,,,no,no,yes,no,0
1,102,1537,1,124,46,5,3087.6001,29may1997,70,1,70,24,1,no,no,no,no,0
1,102,1538,1,124,46,5,,12may1997,,,,,,no,no,no,no,0
1,102,1539,1,124,46,5,3908.3999,22jul1997,114,1,114,68,1,no,no,no,no,0
1,102,1540,1,124,46,5,3419.2,21jun1997,121,1,121,75,1,no,no,no,no,0
1,102,1541,1,124,46,5,2446.8,16nov1996,57,0,145,99,4,no,no,no,no,0
1,102,1542,1,124,46,5,3364.3999,21mar1997,77,0,122,76,3,no,no,no,no,0
1,102,1543,1,124,46,5,3316.8,18feb1997,69,0,92,46,2,no,yes,yes,no,0
1,102,1544,1,124,46,6,2932.3999,22may1997,67,1,67,21,1,no,no,no,no,0
1,102,1545,1,124,46,5,2418.7,23feb1997,73,1,73,27,1,no,no,no,no,0
1,102,1546,1,124,46,5,3593,22jan1997,87,0,128,82,3,no,no,yes,no,0
1,102,1547,1,124,46,5,3092.3,29dec1996,99,1,99,53,1,no,no,yes,no,0
1,102,1548,1,124,46,5,3552.7,19jun1997,65,0,86,40,2,no,no,no,no,0
1,102,1549,1,124,46,5,3104.1001,05jun1997,70,0,109,63,3,no,no,no,no,0
1,102,1550,1,124,46,5,3465.7,29nov1996,61,0,164,118,2,no,yes,yes,no,0
1,102,1551,1,124,46,6,2743.5,17feb1997,74,0,95,49,2,no,no,no,no,0
1,102,1552,1,124,46,4,2934.3999,17jan1997,72,1,72,26,1,no,no,no,no,0
1,102,1553,1,124,46,5,3169.7,17apr1997,75,1,75,29,1,no,no,no,no,0
1,102,1554,1,124,46,4,2677.3,13feb1997,77,0,212,166,5,no,no,no,no,0
1,102,1555,1,124,46,4,3141.7,14mar1997,63,1,63,17,1,no,no,no,no,0
1,102,1556,1,124,46,4,2057.1001,09feb1997,59,0,103,57,3,no,no,no,no,0
1,102,1557,1,124,46,4,2223.7,25sep1996,60,1,60,14,1,no,no,no,no,0
1,102,1557,2,124,46,5,2812.5,29aug1997,65,1,65,19,1,no,no,no,no,0
1,102,1558,1,124,46,4,2819.3999,27jan1997,59,0,149,103,4,no,yes,no,no,0
1,102,1559,1,124,46,4,2891.8999,17jan1997,79,0,162,116,4,no,yes,yes,no,0
1,102,1560,1,124,46,4,3171.8999,13sep1996,68,1,68,22,1,no,no,no,no,0
1,102,1560,2,124,46,5,3444.8999,29aug1997,66,1,66,20,1,no,no,no,no,0
1,102,1561,1,124,46,4,3191.2,17apr1997,75,0,99,53,2,no,yes,no,no,0
1,102,1562,1,124,46,4,3412.8999,03may1997,88,1,88,42,1,no,no,no,no,0
1,102,1563,1,124,46,4,2690.8999,12mar1997,73,1,73,27,1,no,no,no,no,0
1,102,1564,1,124,46,4,3414.1001,23dec1996,77,0,163,117,3,no,no,no,no,0
1,102,1565,1,124,46,4,3751.3999,18oct1997,106,,,,4,no,yes,no,no,0
1,102,1566,1,124,46,4,3454.2,17may1997,61,1,61,15,1,no,no,no,no,0
1,102,1567,1,124,46,4,3786.8999,01aug1997,82,0,206,160,6,no,no,no,no,0
1,102,1568,1,124,46,3,3061.7,11jan1997,64,0,111,65,2,no,no,no,no,0
1,102,1569,1,124,46,3,2615.2,12jan1997,62,0,130,84,3,no,no,no,no,0
1,102,1570,1,124,46,3,3121.3,24mar1997,80,1,80,34,1,no,no,no,no,0
1,102,1571,1,124,46,3,2791.3,23dec1996,95,1,95,49,1,no,no,no,no,0
1,102,1572,1,124,46,2,2826.3999,14jan1997,65,1,65,19,1,no,no,no,no,0
1,102,1573,1,124,46,3,2915.8,12mar1997,62,0,83,37,2,no,no,no,no,0
1,102,1574,1,124,46,3,3011.5,11feb1997,60,1,60,14,1,no,no,no,no,0
1,102,1575,1,124,46,3,3699,08sep1997,76,,,,10,no,no,no,no,0
1,102,1576,1,124,46,3,3669.1001,16apr1997,71,1,71,25,1,no,no,no,no,0
1,102,1577,1,124,46,3,3559.8999,21sep1997,47,0,70,24,2,no,no,no,no,0
1,102,1578,1,124,46,3,3459.1001,25jul1997,59,0,142,96,3,no,no,no,no,0
1,102,1579,1,124,46,3,3072.1001,18mar1997,79,0,143,97,2,no,no,no,no,0
1,102,1580,1,124,46,2,3379.3999,13apr1997,75,0,117,71,2,no,yes,no,no,0
1,102,1581,1,124,46,2,2623,30nov1996,60,1,60,14,1,no,no,no,no,0
1,102,1581,2,124,46,3,3498.8,19nov1997,77,0,186,140,6,no,yes,no,no,0
1,102,1582,1,124,46,3,3234.5,17aug1997,85,,,,6,no,no,no,no,0
1,102,1583,1,124,46,3,3420.3999,28oct1997,72,1,72,26,1,no,no,no,no,0
1,102,1584,1,124,46,3,3769.8999,07jun1997,58,1,58,12,1,no,no,no,no,0
1,102,1585,1,124,46,3,3072.8999,16jul1997,94,1,94,48,1,no,no,no,no,0
1,102,1586,1,124,46,3,2726.3,18jun1997,67,0,244,198,4,no,no,no,no,0
1,102,1587,1,124,46,3,3098.5,27jul1997,63,1,63,17,1,no,no,no,no,0
1,102,1588,1,124,46,3,3850.7,13jul1997,81,0,102,56,2,no,no,no,no,0
1,102,1589,1,124,46,2,2727.3,22oct1996,109,0,167,121,3,no,no,no,no,0
1,102,1590,1,124,46,2,,04oct1996,,,,,,no,no,yes,no,0
1,102,1591,1,124,46,2,2616.8,26sep1996,76,1,76,30,1,no,no,no,no,0
1,102,1591,2,124,46,3,3438.2,22sep1997,74,1,74,28,1,no,no,no,no,0
1,102,1592,1,124,46,3,2636.3,21aug1997,65,0,223,177,5,no,no,no,no,0
1,102,1593,1,124,46,2,2628.6001,12oct1996,97,1,97,51,1,no,no,no,no,0
1,102,1594,1,124,46,2,2944.2,16nov1996,74,0,155,109,2,no,no,no,no,0
1,102,1595,1,124,46,2,2388,20oct1996,72,0,115,69,3,no,no,no,no,0
1,102,1595,2,124,46,3,2526.7,26nov1997,72,,,,3,no,no,no,no,0
1,102,1596,1,124,46,2,1810.1,07sep1996,92,1,92,46,1,no,no,no,no,0
1,102,1596,2,124,46,3,2868.3999,24sep1997,82,0,107,61,2,no,no,no,no,0
1,102,1597,1,124,46,2,2212,12oct1996,71,1,71,25,1,no,no,no,no,0
1,102,1598,1,124,46,2,2515.7,09dec1996,68,1,68,22,1,no,no,no,no,0
1,102,1599,1,124,46,2,2027.2,14jan1997,126,1,126,80,1,no,no,no,no,0
1,102,1600,1,124,46,2,2110.2,11jan1997,61,0,79,33,2,no,no,no,no,0
1,102,1601,1,124,46,2,2068.1001,01dec1996,77,1,77,31,1,no,no,no,no,0
1,102,1601,2,124,46,3,,15nov1997,,,,,,no,yes,no,no,0
1,102,1602,1,124,46,2,2339.5,12feb1997,92,0,186,140,4,yes,yes,no,no,0
1,102,1603,1,124,46,2,2817.5,08mar1997,62,1,62,16,1,no,no,no,no,0
1,102,1604,1,124,46,2,3124.7,14jun1997,81,1,81,35,1,no,no,no,no,0
1,102,1605,1,124,46,2,2461.8999,19jun1997,79,0,105,59,2,no,no,no,no,0
1,102,1606,1,124,46,2,2583.7,19jul1997,79,1,79,33,1,no,no,no,no,0
1,102,1607,1,124,46,2,3412.3,23jul1997,89,1,89,43,1,no,no,no,no,0
1,102,1608,1,124,46,2,3226.1001,03oct1997,68,0,212,166,5,no,no,no,no,0
1,102,1609,1,124,46,2,2940.8,25sep1997,62,0,82,36,2,no,no,no,no,0
1,102,1610,1,124,46,2,2592.8,15jul1997,97,1,97,51,1,no,no,no,no,0
1,102,1611,1,124,46,1,,29oct1996,166,0,293,247,3,no,no,no,no,0
1,102,1612,1,124,46,1,1915.8,01nov1996,83,1,83,37,1,no,no,no,no,0
1,102,1612,2,124,46,2,2668,07nov1997,77,0,183,137,5,no,no,no,no,0
1,102,1613,1,124,46,1,2228.2,01feb1997,68,0,90,44,2,no,no,no,no,0
1,102,1614,1,124,46,1,1911.3,19nov1996,63,1,63,17,1,no,no,no,no,0
1,102,1614,2,124,46,2,2912.3,02nov1997,58,0,124,78,4,no,no,no,no,0
1,102,1615,1,124,46,1,1792,03dec1996,62,0,180,134,3,no,no,no,no,0
1,102,1616,1,124,46,1,1832.2,12dec1996,71,0,113,67,2,no,no,no,no,0
1,102,1617,1,124,46,1,2139,02dec1996,65,1,65,19,1,no,yes,no,no,0
1,102,1617,2,124,46,2,2748.1001,09nov1997,112,0,165,119,4,no,yes,no,no,0
1,102,1618,1,124,46,1,2213.2,29nov1996,71,1,71,25,1,no,no,no,no,0
1,102,1619,1,124,46,1,2021.4,03jan1997,75,1,75,29,1,no,no,no,no,0
1,102,1620,1,124,46,1,2061.5,05mar1997,77,1,77,31,1,no,no,no,no,0
1,102,1621,1,124,46,1,2021.2,05feb1997,63,0,102,56,3,no,no,no,no,0
1,102,1622,1,124,46,1,1460.8,21jan1997,141,1,141,95,1,yes,no,no,no,0
1,102,1623,1,124,46,1,2034.8,23jan1997,77,0,112,66,2,no,no,no,no,0
1,102,1624,1,124,46,1,2218.8,19mar1997,71,1,71,25,1,no,no,no,no,0
1,102,1625,1,124,46,1,2549.8,19mar1997,78,1,78,32,1,no,no,no,no,0
1,102,1626,1,124,46,1,1883,09apr1997,73,1,73,27,1,no,no,no,no,0
1,102,1627,1,124,46,1,2287.5,25apr1997,64,1,64,18,1,no,yes,no,no,0
1,102,1628,1,124,46,1,2529.8999,20apr1997,63,0,161,115,4,no,yes,no,no,0
1,102,1629,1,124,46,1,,20may1997,58,,,,1,no,no,no,no,0
1,102,1630,1,124,46,1,1967.7,26nov1997,81,,,,4,no,no,no,no,0
1,102,1631,1,124,46,1,1817.2,26nov1997,64,,,,5,no,no,no,yes,0
1,102,1632,1,124,46,1,2472.3999,28jul1997,80,1,80,34,1,no,no,no,no,0
1,102,1633,1,124,46,1,1539.1,23jul1997,65,,,,8,no,no,no,no,0
1,102,1634,1,124,46,1,2461.8999,12aug1997,65,1,65,19,1,no,no,no,no,0
1,102,1635,1,124,46,1,2364.3,03sep1997,87,0,189,143,3,no,no,no,no,0
1,102,1636,1,124,46,1,2358.5,19sep1997,77,0,98,52,2,no,no,no,no,0
1,102,1637,1,124,46,1,2090.8,01nov1997,70,1,70,24,1,no,no,no,no,0
1,102,1638,1,124,46,1,2510.5,19oct1997,66,0,85,39,2,no,no,no,no,0
1,102,1639,1,124,46,1,2008.8,14oct1997,71,0,162,116,5,no,no,no,no,0
1,102,1640,1,124,46,1,1924.4,23oct1997,76,0,118,72,2,no,no,no,no,0
1,102,1641,1,124,46,1,1730,21oct1997,63,0,161,115,5,no,no,no,no,0
1,102,1642,1,124,46,1,2418.3999,30nov1997,68,0,123,77,4,no,no,no,no,0
1,102,1643,1,124,46,1,1965.2,23nov1997,66,,,,6,no,no,no,no,0
1,103,1644,1,132,32,4,2409.8999,24nov1996,47,0,221,189,6,yes,no,no,no,0
1,103,1645,1,132,32,4,3811.8,21dec1996,39,1,39,7,1,no,no,no,no,0
1,103,1645,2,132,32,5,2850.8999,05nov1997,43,,,,1,no,no,no,no,0
1,103,1646,1,132,32,3,2264.7,09apr1997,65,,,,2,no,yes,no,no,0
1,103,1647,1,132,32,4,2195,17mar1997,51,0,101,69,2,no,no,no,no,0
1,103,1648,1,132,32,4,3239,09jun1997,61,0,69,37,2,no,no,no,no,0
1,103,1649,1,132,32,5,3021.8,22sep1997,58,0,174,142,3,no,no,no,no,0
1,103,1650,1,132,32,4,3296.1001,06sep1996,81,1,81,49,1,no,no,no,no,0
1,103,1651,1,132,32,4,2852,06jan1997,64,0,115,83,2,no,no,no,no,0
1,103,1652,1,132,32,4,3752.6001,24sep1997,56,0,145,113,4,no,no,no,no,0
1,103,1653,1,132,32,5,2925.8999,17sep1997,53,0,117,85,4,no,no,no,no,0
1,103,1654,1,132,32,5,2625.8,22feb1997,66,1,66,34,1,no,no,no,no,0
1,103,1655,1,132,32,4,3100.1001,06sep1996,83,1,83,51,1,no,no,no,no,0
1,103,1655,2,132,32,5,2323.8999,07sep1997,71,1,71,39,1,no,no,no,no,0
1,103,1656,1,132,32,4,2377.8,23feb1997,89,0,110,78,2,no,no,no,no,0
1,103,1657,1,132,32,4,2889.1001,11nov1996,76,1,76,44,1,no,no,no,no,0
1,103,1657,2,132,32,5,2314.8999,04nov1997,86,0,130,98,2,no,no,no,no,0
1,103,1658,1,132,32,4,2658.6001,24nov1996,53,1,53,21,1,no,no,no,no,0
1,103,1658,2,132,32,5,2939,17oct1997,84,1,84,52,1,no,no,no,no,0
1,103,1659,1,132,32,4,4084.5,13oct1996,90,1,90,58,1,no,no,no,no,0
1,103,1659,2,132,32,5,2787.7,18oct1997,67,1,67,35,1,no,no,no,no,0
1,103,1660,1,132,32,4,2604.1001,12jun1997,49,0,71,39,2,no,no,no,no,0
1,103,1661,1,132,32,4,1704.4,22feb1997,88,1,88,56,1,no,no,no,no,0
1,103,1662,1,132,32,4,2584.8,18aug1997,96,0,118,86,2,no,no,no,no,0
1,103,1663,1,132,32,4,2768.3999,11mar1997,71,1,71,39,1,no,no,no,no,0
1,103,1664,1,132,32,4,3306.5,22dec1996,58,1,58,26,1,no,no,no,no,0
1,103,1664,2,132,32,5,2743.6001,28nov1997,125,,,,1,no,no,no,no,0
1,103,1665,1,132,32,4,2906.8,28may1997,89,0,146,114,2,no,no,no,no,0
1,103,1666,1,132,32,3,3354,10oct1996,64,,,,7,no,yes,no,no,0
1,103,1667,1,132,32,4,2789,31may1997,74,,,,7,no,no,no,no,0
1,103,1668,1,132,32,3,2008,08mar1997,77,1,77,45,1,no,no,no,no,0
1,103,1669,1,132,32,3,3244.6001,04feb1997,71,0,144,112,2,no,no,no,no,0
1,103,1670,1,132,32,3,2766.3,04sep1996,71,1,71,39,1,no,no,no,no,0
1,103,1670,2,132,32,4,2451.2,23aug1997,57,1,57,25,1,no,no,no,no,0
1,103,1671,1,132,32,3,3226.5,12oct1996,62,1,62,30,1,no,no,no,no,0
1,103,1672,1,132,32,3,3308.5,04nov1996,86,1,86,54,1,no,no,no,no,0
1,103,1672,2,132,32,4,2439.3,16nov1997,64,,,,2,no,no,no,no,0
1,103,1673,1,132,32,4,3412.2,13jun1997,59,1,59,27,1,no,no,no,no,0
1,103,1674,1,132,32,3,3063.5,25sep1996,50,0,111,79,3,no,no,no,no,0
1,103,1674,2,132,32,4,2778,23oct1997,56,1,56,24,1,no,no,no,no,0
1,103,1675,1,132,32,3,,07jan1997,,,,,,no,no,no,no,0
1,103,1676,1,132,32,3,2571.7,08sep1997,70,0,128,96,3,no,no,no,no,0
1,103,1677,1,132,32,3,3042,25sep1996,184,1,184,152,1,no,no,no,no,0
1,103,1678,1,132,32,3,2358.8,16feb1997,60,1,60,28,1,no,no,no,no,0
1,103,1679,1,132,32,3,2646.3999,20jul1997,46,1,46,14,1,no,no,no,no,0
1,103,1680,1,132,32,3,2183.5,16feb1997,89,1,89,57,1,no,no,no,no,0
1,103,1681,1,132,32,3,2959,13may1997,57,0,222,190,8,no,no,no,no,0
1,103,1682,1,132,32,3,2179.7,14mar1997,39,0,61,29,2,no,no,no,no,0
1,103,1683,1,132,32,3,2298.7,03mar1997,50,0,82,50,2,no,no,no,no,0
1,103,1684,1,132,32,3,2941.3999,03jan1997,43,0,72,40,2,no,no,no,no,0
1,103,1685,1,132,32,2,3056.5,05nov1996,73,0,171,139,2,no,no,no,no,0
1,103,1686,1,132,32,4,3069.5,12dec1996,71,0,90,58,2,no,no,no,no,0
1,103,1687,1,132,32,3,3046.5,17may1997,91,1,91,59,1,no,no,no,no,0
1,103,1688,1,132,32,3,2953.2,27jun1997,79,1,79,47,1,no,no,no,no,0
1,103,1689,1,132,32,3,2329,14aug1997,53,1,53,21,1,no,no,no,no,0
1,103,1690,1,132,32,3,2832.3,14jun1997,48,0,89,57,2,no,no,no,no,0
1,103,1691,1,132,32,2,2124.8,26nov1996,71,0,115,83,2,no,no,no,no,0
1,103,1692,1,132,32,2,2172.5,27feb1997,63,1,63,31,1,no,no,no,no,0
1,103,1693,1,132,32,2,1908,07feb1997,72,0,109,77,2,no,no,no,no,0
1,103,1694,1,132,32,2,2442.3999,25nov1996,88,0,221,189,3,yes,no,no,no,0
1,103,1695,1,132,32,2,2884.3999,28oct1996,135,0,183,151,2,no,no,no,no,0
1,103,1696,1,132,32,2,2901.3,07oct1997,97,,,,3,no,no,no,no,0
1,103,1697,1,132,32,2,2566.8999,27apr1997,73,0,137,105,3,no,no,no,no,0
1,103,1698,1,132,32,2,2675.7,29oct1996,127,1,127,95,1,no,no,no,no,0
1,103,1699,1,132,32,3,2795.3999,28may1997,44,1,44,12,1,no,no,no,no,0
1,103,1700,1,132,32,2,2502.8999,09apr1997,87,0,127,95,3,no,no,no,no,0
1,103,1701,1,132,32,2,2946.6001,05jul1997,79,0,169,137,4,no,no,no,no,0
1,103,1702,1,132,32,2,2346.2,07oct1997,194,,,,1,no,no,no,no,0
1,103,1703,1,132,32,2,2830.8,30apr1997,60,0,122,90,4,no,no,no,no,0
1,103,1704,1,132,32,2,2286.1001,11feb1997,70,1,70,38,1,no,no,no,no,0
1,103,1705,1,132,32,2,2462,04jul1997,101,,,,2,no,no,no,no,0
1,103,1706,1,132,32,2,2652.8,21dec1996,67,0,128,96,2,no,no,no,no,0
1,103,1707,1,132,32,2,2964.7,29may1997,105,0,196,164,2,no,no,no,no,0
1,103,1708,1,132,32,2,2584.6001,23may1997,43,1,43,11,1,no,no,no,no,0
1,103,1709,1,132,32,1,2232.2,10may1997,78,1,78,46,1,no,no,no,no,0
1,103,1710,1,132,32,2,2439.8,28mar1997,45,1,45,13,1,no,no,no,no,0
1,103,1711,1,132,32,2,2008.4,22feb1997,86,0,130,98,3,no,no,no,no,0
1,103,1712,1,132,32,2,2236.3999,23apr1997,45,0,129,97,4,no,no,no,no,0
1,103,1713,1,132,32,2,2603.2,28jun1997,67,1,67,35,1,no,no,no,no,0
1,103,1714,1,132,32,3,3252.7,09jun1997,48,0,105,73,4,no,no,no,no,0
1,103,1715,1,132,32,4,3316.8999,12nov1996,106,1,106,74,1,no,no,no,no,0
1,103,1715,2,132,32,5,,28nov1997,23,,,,1,no,no,no,no,0
1,103,1716,1,132,32,5,2711.2,16oct1997,81,0,102,70,2,no,no,no,no,0
1,103,1717,1,132,32,4,,17jan1997,,,,,,no,no,no,no,0
1,103,1718,1,132,32,4,2957.5,09feb1997,105,0,146,114,4,no,no,no,no,0
1,103,1719,1,132,32,4,3894.2,07oct1996,99,1,99,67,1,no,no,no,no,0
1,103,1719,2,132,32,5,2760.3999,16oct1997,45,1,45,13,1,no,no,no,no,0
1,103,1720,1,132,32,2,2682.5,27jan1997,44,0,319,287,8,no,no,no,yes,0
1,103,1721,1,132,32,2,1947.7,06may1997,77,1,77,45,1,no,no,no,no,0
1,103,1722,1,132,32,2,2227.7,17jun1997,55,0,211,179,4,no,no,no,no,0
1,103,1723,1,132,32,2,2762.2,21apr1997,114,0,176,144,3,no,no,no,no,0
1,103,1724,1,132,32,1,1639.3,02sep1996,75,1,75,43,1,no,no,no,no,0
1,103,1724,2,132,32,2,2678.6001,23aug1997,76,1,76,44,1,no,no,no,yes,0
1,103,1725,1,132,32,2,2290.8,26jun1997,70,0,164,132,3,no,no,no,no,0
1,103,1726,1,132,32,1,1605.5,04oct1996,108,,,,1,no,no,no,no,0
1,103,1727,1,132,32,2,2687.8,21may1997,48,1,48,16,1,no,no,no,no,0
1,103,1728,1,132,32,2,2314.8999,29jun1997,80,0,167,135,4,no,no,no,no,0
1,103,1729,1,132,32,2,,06may1997,69,,,,5,no,no,no,no,0
1,103,1730,1,132,32,1,1978.1,03may1997,58,1,58,26,1,no,no,no,no,0
1,103,1731,1,132,32,1,,02sep1996,,,,,,no,no,no,no,0
1,103,1732,1,132,32,1,2161.8,03may1997,56,0,77,45,2,no,no,no,no,0
1,103,1733,1,132,32,1,2321.7,30apr1997,122,0,143,111,2,no,no,no,no,0
1,103,1734,1,132,32,1,2014.7,08sep1997,121,,,,4,no,no,no,no,0
1,103,1735,1,132,32,1,,21may1997,56,,,,1,no,no,no,no,0
1,103,1736,1,132,32,1,1710.6,23nov1997,47,,,,3,no,no,no,no,0
1,103,1737,1,132,32,1,2178.8,18jul1997,47,0,137,105,2,no,no,no,no,0
1,103,1738,1,132,32,1,1773.9,10nov1997,64,0,82,50,2,no,no,no,no,0
1,103,1739,1,132,32,1,2429.3999,12jul1997,81,0,146,114,4,no,no,no,no,0
1,103,1740,1,132,32,1,1326.2,03sep1997,139,1,139,107,1,no,no,yes,no,0
1,103,1741,1,132,32,1,1955.5,30apr1997,72,1,72,40,1,no,no,no,no,0
1,103,1742,1,132,32,1,1798.5,27nov1997,69,,,,2,no,no,no,no,0
1,103,1743,1,132,32,1,2084,24nov1997,,,,,,no,no,no,no,0
1,103,1744,1,132,32,1,2267.3,01nov1997,100,,,,1,no,no,no,no,0
1,103,1745,1,132,32,1,1681,03nov1997,162,,,,1,no,no,no,no,0
1,103,1746,1,132,32,1,1593.8,01nov1997,77,1,77,45,1,no,no,no,no,0
1,103,1747,1,132,32,1,2202.8,10sep1997,60,,,,3,no,no,no,no,0
1,103,1748,1,132,32,1,1928.6,04oct1996,66,1,66,34,1,no,no,no,no,0
1,103,1748,2,132,32,2,2173,23sep1997,97,0,157,125,2,no,no,no,no,0
1,103,1749,1,132,32,1,2382.3,01nov1996,32,0,69,37,2,no,no,no,no,0
1,103,1749,2,132,32,2,2263.3999,17oct1997,85,1,85,53,1,no,no,no,no,0
1,103,1750,1,132,32,1,1651.7,04oct1996,70,0,116,84,2,no,no,no,no,0
1,103,1750,2,132,32,2,2074.5,04nov1997,64,1,64,32,1,no,no,no,no,0
1,103,1751,1,132,32,1,1711,10nov1997,66,1,66,34,1,no,no,no,no,0
1,103,1752,1,132,32,1,1672.5,11mar1997,77,0,172,140,2,no,no,no,no,0
1,103,1753,1,132,32,1,2115.8,16jun1997,63,1,63,31,1,no,no,no,no,0
1,103,1754,1,132,32,1,2009.2,01apr1997,102,1,102,70,1,no,no,no,no,0
1,103,1755,1,132,32,1,2256.8,09jul1997,77,0,142,110,2,no,no,no,no,0
1,103,1756,1,132,32,1,1701.9,10sep1997,110,,,,5,no,no,no,no,0
1,103,1757,1,132,32,2,1544.6,24sep1997,98,,,,2,no,no,yes,no,0
1,103,1758,1,132,32,1,1419.9,10nov1997,66,1,66,34,1,no,no,no,no,0
1,103,1759,1,132,32,1,1793.6,10nov1997,98,,,,2,no,no,no,no,0
1,103,1760,1,132,32,1,1555.3,06nov1997,65,1,65,33,1,no,no,no,no,0
1,103,1761,1,132,32,1,1423.1,03oct1997,87,1,87,55,1,no,no,yes,no,0
1,103,1762,1,132,32,1,1201.6,19nov1997,55,1,55,23,1,no,no,yes,yes,0
1,103,1763,1,132,32,1,1264.4,31oct1997,74,0,134,102,2,no,no,no,no,0
1,103,1764,1,132,32,1,1697.4,20oct1997,86,,,,3,no,no,no,no,0
1,103,1765,1,132,32,1,1523.5,21oct1997,106,,,,1,no,no,no,no,0
1,103,1766,1,132,32,5,3143.6001,06jul1997,71,1,71,39,1,no,no,no,no,0
1,103,1767,1,132,32,4,2565.2,11dec1996,79,1,79,47,1,no,no,no,no,0
1,103,1768,1,132,32,4,3024.3999,10may1997,56,,,,8,no,no,no,no,0
1,103,1769,1,132,32,4,2391,26feb1997,102,,,,2,no,no,no,no,0
1,103,1770,1,132,32,4,2750.8,27jan1997,51,,,,2,no,yes,no,no,0
1,103,1771,1,132,32,5,2958.3999,07may1997,60,1,60,28,1,no,no,no,no,0
1,103,1772,1,132,32,4,,24mar1997,60,,,,1,no,no,no,no,0
1,103,1773,1,132,32,4,,28feb1997,,,,,,no,no,no,no,0
1,103,1774,1,132,32,4,3293.8999,08sep1996,67,1,67,35,1,no,no,no,no,0
1,103,1774,2,132,32,5,2770.5,21aug1997,40,0,106,74,2,no,no,no,no,0
1,103,1775,1,132,32,4,,08apr1997,33,0,216,184,5,no,no,no,no,0
